%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil neg_kge        
198      I1         1.58662808     3.99533147     4.07951693     0.8496504772   0.3221937678   4.166339747    2.632297919    0.3089666334   1.920677394    0.5392188307   
199      I1         2.245249126    2.644115711    4.653403629    0.1717771929   0.805928482    0.6846961195   1.953344194    0.08111812282  2.121030254    0.7571274789   
200      I1         1.072289007    3.923718314    4.960211141    0.1861942359   0.1311815475   0.1095228706   2.122740425    0.2552606379   3.724472208    0.7384210152   
201      I1         1.66948237     4.298627564    4.426272251    0.6010773471   0.2751800928   0.9222992184   1.997856989    0.05622378423  3.360080636    0.3934160216   
202      I1         1.987632589    3.63539724     4.52658787     0.8742615238   0.3985872561   9.33223508     1.561350535    0.4156613936   2.038314198    0.3600038543   
203      I1         1.942807694    3.540116615    4.889923412    0.5227558373   0.8329797208   0.7839750314   0.9528779359   0.290427014    4.444542227    0.4179926381   
204      I1         1.216725357    4.485432948    3.579251762    0.9664733799   0.6396143959   5.190489881    2.773276552    0.1584665893   5.063874512    1.121493299    
205      I1         1.554948825    3.669274398    4.171686007    0.5665403297   0.6635464248   5.308717337    0.5999280532   0.0436588269   1.873273796    0.6144419986   
206      I1         1.020640666    3.149942818    4.394082176    0.3534372038   0.1685791455   6.688892982    0.2318342026   0.107487584    1.963268352    0.5253985945   
207      I1         1.435213487    4.199695992    3.751223135    0.07083899011  0.2644768829   4.78116836     0.861623661    0.4226256747   5.205344928    0.8958386866   
208      I1         1.108002229    4.404376196    4.153210517    0.7065912886   0.3128979224   0.3257977483   2.111441234    0.3828881528   2.190351214    0.6404157942   
209      I1         2.081347719    3.387201278    3.901736743    0.4342557839   0.2271843178   1.113506027    0.7498366907   0.05788624228  5.39292235     0.6258938141   
210      I1         1.975621638    4.101563569    4.128173892    0.3820957175   0.6425564559   5.436145523    2.434767911    0.1748379063   4.172562944    0.634974049    
211      I1         2.382876411    4.046990754    4.493175617    0.5496203686   0.5895334026   6.983470842    0.1089241533   0.04911191157  3.847291274    0.3256763173   
212      I1         1.660950423    4.209743273    4.269759336    0.8351751549   0.9023741      9.391928479    1.583885767    0.2061715565   3.490337983    0.6054038862   
213      I1         1.441115096    3.559389543    4.803329782    0.5146411477   0.3355639597   3.876418288    0.9109934894   0.4913605386   3.902854934    0.3099751759   
214      I1         1.911938553    2.977053534    4.176258382    0.1985720714   0.6568343862   7.662693208    0.121763921    0.06700482092  2.170858041    0.7551318769   
215      I1         1.827071517    4.38973818     3.547597908    0.2997027545   0.1597277525   2.389447736    1.393814444    0.4745329591   4.415722981    0.6054707673   
216      I1         1.549758617    3.106252533    4.380787771    0.0138220575   0.8745567966   2.089410644    2.328605118    0.3556286876   3.11530867     1.013461185    
217      I1         1.228539551    3.710324439    3.992601579    0.4313628953   0.03002443055  9.121403494    1.717770877    0.4601944409   5.616863051    0.6044199204   
218      I1         1.843986079    3.059009674    3.513992575    0.6742736568   0.941542642    1.231381987    2.165688921    0.01076084211  1.965579491    0.4078284648   
219      I1         1.810312297    3.486111076    4.858524663    0.128473036    0.2819903394   5.618450393    1.983086052    0.4505954654   2.06416036     0.7803113152   
220      I1         1.891792428    2.764567431    4.052199615    0.2099069187   0.6674393617   7.310678901    1.329604916    0.4804774201   4.57618471     0.7205578111   
221      I1         2.377152675    3.237868121    4.955519155    0.3703465277   0.2052308283   1.149210547    0.05528211635  0.4439328453   2.135714975    0.5167084291   
222      I1         1.636895909    3.209698955    4.93669399     0.4895793974   0.8833437898   3.486612735    1.651090912    0.1961106814   5.963412873    0.4610791721   
223      I1         1.182358928    2.985624442    3.541364796    0.9243459712   0.7898699603   5.955674479    2.987872678    0.4956126459   2.468843597    0.6997459955   
224      I1         2.291246585    2.529971322    3.50148044     0.6112363957   0.8178788364   6.01519677     1.936736776    0.2869731339   2.002511726    0.5241851267   
225      I1         1.284144064    3.370293996    4.676175399    0.2345873294   0.1013074441   8.435700196    0.6552940158   0.3017531026   5.791085457    0.5346960364   
226      I1         1.235275343    3.747186951    4.143210819    0.3297835083   0.3434151444   3.614292698    2.315866658    0.07452257504  3.356978587    0.627284437    
227      I1         1.63116277     3.134264891    4.949651502    0.02456168552  0.2682707875   9.604909417    0.2188061628   0.3335018427   2.302271959    0.8746954847   
228      I1         1.004586106    4.327709909    3.971744774    0.3205776368   0.06031807634  1.989780196    0.5141239158   0.3791714831   2.087481661    0.7052938668   
229      I1         1.788104401    4.110742805    4.042631231    0.876164382    0.537096675    6.850141074    1.491604097    0.2214126862   4.139645229    0.648168653    
230      I1         2.441964467    3.059226271    4.510456334    0.8287151901   0.7855111937   0.2008739061   0.2760762866   0.01208299034  5.563022971    0.6620060851   
231      I1         1.815866393    3.490858792    4.552598493    0.3027917464   0.7113755041   0.4383188587   0.8844878752   0.3814787963   3.21817975     0.565178892    
232      I1         1.614537411    3.87670512     4.634652322    0.1681824529   0.1739787854   8.818446818    0.6641101064   0.4189726185   4.401762861    0.5733340905   
233      I1         1.128791792    3.314191389    4.609254842    0.3617429562   0.7516442785   3.105402687    0.09558385917  0.1062083465   2.488267407    0.605982563    
234      I1         2.003075323    3.611450113    3.806135625    0.9462985109   0.2851235629   6.399624598    1.017395017    0.2262115402   3.183967148    0.4917214      
235      I1         1.719127601    4.236038552    4.844439618    0.3832702037   0.813832477    0.3582731703   0.3273412944   0.02467523637  3.943377483    0.487561362    
236      I1         2.269732074    4.218108611    4.408522879    0.2578996488   0.4827215116   4.894030408    2.56643468     0.03106578029  1.801508024    0.8175857891   
237      I1         2.109507454    2.78292726     3.561492696    0.1646286199   0.4780046208   3.251303546    1.116822869    0.3242551167   5.255693681    0.6502578692   
238      I1         1.5122644      2.734105509    3.670207533    0.2398713653   0.607010724    2.653942694    2.786979858    0.3009625048   4.4745924      0.7256834094   
239      I1         2.372281649    2.92167627     4.75410312     0.7522225039   0.5982216018   8.62880349     2.229455257    0.09322318991  2.734056278    0.2598390117   
240      I1         2.061013859    3.332852076    4.941455263    0.8847277457   0.8350015658   6.296109337    2.365517818    0.1410383081   2.049903531    0.283938541    
241      I1         2.124901236    3.095202016    4.624231967    0.7134540686   0.2448017307   1.57776624     2.914337417    0.4836185045   2.608979605    0.2156252417   
242      I1         2.100437648    3.283054221    4.287288904    0.6064637601   0.08592714136  1.393663158    2.736910765    0.3505817723   4.007931471    0.3172582232   
243      I1         1.28697651     3.201333535    3.917340438    0.8202279181   0.3414620436   8.538878684    1.059015923    0.3484360526   4.628522216    0.7941557446   
244      I1         1.561107157    3.101231974    4.825199887    0.6251937004   0.5220185425   6.59679333     1.925598564    0.4714281881   5.37386035     0.417206042    
245      I1         1.223795879    4.468457441    4.119314366    0.4528106755   0.2025505396   3.161734854    0.8795571241   0.3061060126   2.679246267    0.5475331674   
246      I1         2.341941154    4.080590629    4.498427653    0.7300191398   0.1790726062   8.08061807     1.54556948     0.3439264206   3.039929041    0.2284239258   
247      I1         1.963730277    2.795478934    4.083939245    0.8487916483   0.356885533    6.266903658    2.728388239    0.08918047249  2.395783487    0.4740875956   
248      I1         2.358866758    3.433110216    3.960204839    0.5837991308   0.07391524674  0.4714102173   0.5526622512   0.1942866928   1.535487244    0.7635447968   
249      I1         1.411338103    3.296004985    3.629091159    0.179527658    0.4753711493   0.9572361427   0.4188999556   0.180274585    1.823441209    0.8174790094   
250      I1         1.603423113    4.355890261    3.584733611    0.5394486182   0.01152641849  9.849586199    1.918177791    0.4013553195   5.478477097    0.5546862333   
251      I1         2.094400135    3.179040936    3.926124137    0.5035474146   0.2999623596   7.331916469    1.535236729    0.008529762479 3.544403062    0.4884980483   
252      I1         2.059959354    3.318721799    4.768351405    0.2674938073   0.1446908839   1.502057478    2.283839803    0.3182673189   4.45943644     0.5138697485   
253      I1         1.431592397    3.895717722    4.520355411    0.8700867974   0.979447786    7.21046598     1.001682807    0.2803767485   2.077790812    0.5419313801   
254      I1         1.052271354    3.864904035    3.885985635    0.8661838949   0.07719894133  3.177402617    0.1868876457   0.2853337253   2.15784443     0.7951387607   
255      I1         1.537764399    3.776582342    4.272725886    0.6396962211   0.4526974088   9.526076387    2.965197919    0.1579510382   2.627453962    0.492555211    
256      I1         1.608512534    3.598541137    3.596579127    0.7000810092   0.09428000369  7.283779674    1.897851405    0.1886952338   2.253084653    0.4705823102   
257      I1         1.830612698    2.870534055    3.508148012    0.7660642874   0.1117894441   5.524604038    0.1443488069   0.002028546695 3.528690487    0.4615194556   
258      I1         2.151167551    3.859777487    4.581079361    0.09506460568  0.9622850424   2.456995337    1.797785827    0.05258121932  5.455639016    0.7101029793   
259      I1         2.026838529    4.423112605    4.22693424     0.2528676024   0.5671904152   2.35856479     0.08128058462  0.2618408315   4.187414912    0.5912388022   
260      I1         2.038544744    3.67771062     4.629560838    0.3136359659   0.3997498947   1.683142635    0.5485266905   0.2392206585   2.175632341    0.5564029725   
261      I1         1.516859482    3.965396164    4.588538233    0.1156888522   0.4023888976   7.427576021    2.893863476    0.03673467249  2.796383729    0.7950251141   
262      I1         1.172036068    3.392136936    4.146921329    0.6238800601   0.136307493    6.766951214    1.831177562    0.237377343    4.148890761    0.5979420442   
263      I1         1.655144726    2.492700254    3.779618818    0.8583340564   0.465508111    9.990094479    0.5886212789   0.2938832615   5.169619562    0.753877157    
264      I1         1.504027528    4.493538683    3.668891477    0.4033144509   0.827400762    8.050056009    1.038490201    0.4211458605   3.145733948    0.6615517573   
265      I1         1.593893654    2.714182143    4.772412337    0.507708016    0.4326145925   3.585673627    2.106068414    0.423969549    4.306512478    0.2376916213   
266      I1         2.220533429    4.123068688    4.103164617    0.8644663599   0.9077946181   4.715888998    2.216612014    0.2645013809   3.674391119    0.5139375091   
267      I1         1.085711344    4.088078019    3.781302474    0.7827888579   0.685109752    2.715362389    0.4252164516   0.0664471783   5.34319045     0.8942822968   
268      I1         1.418396934    2.553606664    4.120116877    0.1752551528   0.04468927487  5.071982654    1.418766504    0.08569830035  3.452529536    0.6069941904   
269      I1         2.183972767    3.811786959    3.830982122    0.8392264346   0.1081480773   7.868435783    2.592730726    0.02285562082  5.113240667    0.5813847838   
270      I1         1.772042851    2.775798719    4.001078749    0.4094759667   0.5544699285   6.124559585    1.234983084    0.3322922156   3.636958244    0.6070771578   
271      I1         1.923802967    4.053796245    4.375696499    0.4782339761   0.4435392042   0.6063780837   2.007976445    0.4406361984   5.746398175    0.4401888635   
272      I1         1.768206163    2.755347037    4.734102797    0.1603838599   0.9372722994   1.696533584    1.55345136     0.1239321272   2.528732044    0.7067982777   
273      I1         1.25570792     2.666764793    4.338268771    0.7390744977   0.7228376675   4.563016676    1.278329861    0.0008431821188 5.0821098      0.7952016877   
274      I1         2.139400994    3.250638391    4.014958333    0.307045893    0.09677803858  2.777260348    1.693052362    0.3700945092   3.618454953    0.6544164842   
275      I1         1.078557108    2.869580068    3.689700947    0.9033250825   0.0890321183   1.373626406    1.420503768    0.09633271433  5.361414229    1.031065078    
276      I1         1.407001099    4.166157992    4.22092029     0.9264071911   0.9883526835   9.36699869     1.087077552    0.1130105566   1.633465233    0.632173913    
277      I1         1.471417113    3.165391413    3.920320274    0.2605007178   0.4473012554   8.13962312     0.6145947086   0.02667026844  2.23867086     0.6901397135   
278      I1         1.250266466    2.840967373    4.860737851    0.6702249147   0.7171644045   2.073431759    1.844111533    0.2784687645   4.096633239    0.5021052752   
279      I1         2.196411674    4.463016003    4.741142893    0.6177638289   0.2417438303   5.814931171    2.408380679    0.1725098243   2.871364781    0.1972100469   
280      I1         1.124771412    3.335595059    4.578774884    0.2626567102   0.2317561964   5.133200276    0.62291815     0.2297832335   1.5970737      0.4957745637   
281      I1         1.269739244    4.369929248    4.038351405    0.5540566055   0.9713532722   0.6281363281   2.412721669    0.3694710671   5.689881938    0.7768811928   
282      I1         1.364942907    3.116009588    4.415990643    0.9614109575   0.8223547415   4.247479126    0.8317494882   0.2138865238   4.982916725    0.952283393    
283      I1         2.009493199    4.415796635    3.862530359    0.05814758281  0.02848347457  4.801508251    2.34747231     0.1090500482   2.764983045    1.087840875    
284      I1         2.402864819    2.816446414    4.613278452    0.03961106068  0.7289337692   6.001678038    2.544492742    0.4122865186   4.9408025      0.7667949618   
285      I1         1.702977379    3.704107037    4.008842915    0.6090147236   0.1214055083   3.289680331    0.8552969856   0.3890065703   2.019327078    0.5498588984   
286      I1         2.434948256    2.825440115    3.872017079    0.06021600091  0.3801969768   7.751662791    2.245727868    0.1204649382   3.299659451    0.9887973542   
287      I1         1.735474588    3.293660461    3.950019121    0.2934147745   0.5642428646   2.118319626    2.189518444    0.4971741521   1.562935057    0.8935854241   
288      I1         2.216399708    2.884111376    4.412908551    0.1033801179   0.4484366104   3.215896412    0.07806310046  0.2048313746   3.500743988    0.6483714511   
289      I1         1.400771807    4.121526105    3.708914537    0.09380691351  0.3027026087   2.837997409    1.668531138    0.481705583    4.159471897    1.000242119    
290      I1         1.030609164    3.468260583    3.747536637    0.8261550649   0.6908226698   4.999514334    0.3667146442   0.4330113706   4.673025721    0.8759642822   
291      I1         1.191036848    3.697250169    4.847843384    0.2175845276   0.7618330616   6.165109595    2.386174126    0.1623181862   5.903267766    0.6365125227   
292      I1         1.695049547    3.915528318    3.664875627    0.7502022129   0.7807575394   0.7424392947   2.554685489    0.09364216106  3.261343472    0.5292893139   
293      I1         2.327572763    2.573188648    4.919765623    0.4257638904   0.1505513559   5.220264853    2.975139923    0.03502706775  1.728529922    0.5921446979   
294      I1         1.17541156     3.037480953    4.683484523    0.6817590328   0.757544596    6.48335404     2.678897962    0.1778186091   5.524701653    0.6187891567   
295      I1         2.229815312    3.304626719    3.931671953    0.3768789556   0.6796230876   9.767570232    0.7638133234   0.2778573506   2.356782464    0.764401338    
296      I1         2.280803807    2.849444258    3.630724622    0.1350522446   0.6290082472   3.783799195    0.6349166313   0.428603593    5.82993812     0.664580107    
297      I1         1.697622819    2.580695214    4.833557562    0.2089163743   0.8435021733   6.548255037    0.6419632918   0.4279225118   5.409198995    0.5035404368   
298      I1         2.394213997    3.424492496    3.825885202    0.2212320219   0.4123488404   5.581352577    2.828828885    0.4985221611   4.95281684     0.7819613018   
299      I1         1.527512308    4.071992944    4.466576706    0.3140481537   0.1201212604   7.990311883    0.9454382972   0.3683032949   4.26657566     0.4104502007   
300      I1         1.047024918    2.610688996    4.758476302    0.8130420474   0.3741075441   1.857627286    0.2457813899   0.3422854828   1.98237416     0.659169968    
301      I1         1.977530864    4.487530864    4.805555556    0.5967901235   0.1612345679   4.927777778    2.907407407    0.4413580247   3.75           0.1925998909   
302      I1         2.032345679    2.492469136    4.787037037    0.6088888889   0.3427160494   2.727777778    2.648148148    0.4969135802   3.25           0.1337626514   
303      I1         2.470864198    3.066049383    4.694444444    0.6088888889   0.07654320988  4.805555556    1.462962963    0.4969135802   3.694444444    0.1572381608   
304      I1         1.484197531    2.492469136    4.694444444    0.5725925926   0.01604938272  2.605555556    2.981481481    0.4969135802   2.972222222    0.2154771978   
305      I1         2.470864198    2.492469136    4.805555556    0.6451851852   0.330617284    3.461111111    0.9074074074   0.1635802469   3.361111111    0.1411037812   
306      I1         2.470864198    2.492469136    4.787037037    0.6209876543   0.330617284    4.927777778    0.3148148148   0.4166666667   3.472222222    0.1440615618   
307      I1         2.470864198    3.140864198    4.787037037    0.6572839506   0.3064197531   4.683333333    0.9814814815   0.3302469136   3.361111111    0.1443547895   
308      I1         1.484197531    4.487530864    4.842592593    0.5483950617   0.01604938272  4.438888889    2.018518519    0.4475308642   2.305555556    0.2637765014   
309      I1         2.470864198    2.492469136    4.768518519    0.5483950617   0.1854320988   6.638888889    0.01851851852  0.1697530864   3.638888889    0.1674762244   
310      I1         1.977530864    2.492469136    4.990740741    0.6572839506   0.2217283951   3.705555556    0.3518518519   0.003086419753 2.361111111    0.2097823588   
311      I1         2.123703704    2.492469136    4.731481481    0.5483950617   0.1733333333   3.461111111    0.9814814815   0.4845679012   3.527777778    0.1526495716   
312      I1         2.470864198    2.492469136    4.546296296    0.5483950617   0.01604938272  5.783333333    2.981481481    0.003086419753 4.527777778    0.1689457003   
313      I1         2.196790123    2.492469136    4.675925926    0.6209876543   0.1249382716   3.583333333    2.796296296    0.1635802469   3.527777778    0.1242652439   
314      I1         2.379506173    2.492469136    4.675925926    0.6209876543   0.1249382716   4.561111111    1.981481481    0.1635802469   3.527777778    0.1353986987   
315      I1         2.470864198    2.492469136    4.731481481    0.5            0.2338271605   6.027777778    2.981481481    0.1635802469   5.972222222    0.2174393771   
316      I1         2.215061728    2.492469136    4.731481481    0.6209876543   0.2338271605   3.827777778    2.87037037     0.1635802469   3.694444444    0.1196959463   
317      I1         2.434320988    2.492469136    4.990740741    0.6451851852   0.330617284    4.561111111    2.018518519    0.1635802469   3.527777778    0.1494554785   
318      I1         2.434320988    2.492469136    4.768518519    0.6572839506   0.1733333333   3.461111111    2.981481481    0.003086419753 3.694444444    0.1420519001   
319      I1         2.470864198    2.492469136    4.990740741    0.6209876543   0.5120987654   6.394444444    1.018518519    0.003086419753 3.527777778    0.1802903175   
320      I1         2.251604938    2.492469136    4.990740741    0.7782716049   0.330617284    2.238888889    1.648148148    0.003086419753 2.472222222    0.2313139491   
321      I1         2.416049383    2.492469136    4.694444444    0.6451851852   0.137037037    3.338888889    2.981481481    0.1635802469   3.805555556    0.1284885302   
322      I1         2.470864198    2.492469136    4.990740741    0.5483950617   0.3427160494   3.95           0.01851851852  0.1635802469   3.694444444    0.1610746951   
323      I1         2.068888889    2.492469136    4.990740741    0.5483950617   0.4032098765   5.05           0.01851851852  0.1635802469   3.083333333    0.1573247332   
324      I1         1.758271605    2.492469136    4.824074074    0.6209876543   0.2217283951   3.95           1.981481481    0.1635802469   2.472222222    0.1563702606   
325      I1         2.324691358    2.492469136    4.768518519    0.6209876543   0.2217283951   2.972222222    2.574074074    0.1635802469   3.583333333    0.1306781669   
326      I1         1.484197531    2.492469136    4.990740741    0.6088888889   0.330617284    5.05           2.981481481    0.01543209877  2.472222222    0.1543525975   
327      I1         1.484197531    2.492469136    4.768518519    0.6088888889   0.2217283951   4.805555556    2.981481481    0.003086419753 2.305555556    0.1732275372   
328      I1         1.484197531    2.492469136    4.990740741    0.6330864198   0.330617284    6.761111111    2.981481481    0.3364197531   2.472222222    0.1727358537   
329      I1         1.100493827    2.492469136    4.990740741    0.584691358    0.2822222222   6.761111111    2.981481481    0.1697530864   1.527777778    0.2749155326   
330      I1         1.484197531    4.487530864    4.990740741    0.6209876543   0.2943209877   3.338888889    2.981481481    0.07716049383  2.416666667    0.1682882955   
331      I1         1.484197531    3.839135802    4.824074074    0.6088888889   0.3185185185   3.338888889    2.981481481    0.2808641975   2.694444444    0.1906952637   
332      I1         2.470864198    2.492469136    4.75           0.5120987654   0.3548148148   5.416666667    0.8703703704   0.1635802469   4.361111111    0.1658675534   
333      I1         1.63037037     4.487530864    4.990740741    0.5120987654   0.1854320988   6.761111111    0.09259259259  0.003086419753 2.25           0.2248643914   
334      I1         2.470864198    2.492469136    4.990740741    0.5241975309   0.5967901235   6.516666667    2.981481481    0.01543209877  5.027777778    0.1431364064   
335      I1         2.470864198    2.492469136    4.731481481    0.5120987654   0.5            5.538888889    2.981481481    0.003086419753 4.916666667    0.1869218692   
336      I1         2.470864198    2.492469136    4.990740741    0.5120987654   0.330617284    5.905555556    0.3148148148   0.4969135802   4.527777778    0.2049699217   
337      I1         1.995802469    2.492469136    4.990740741    0.4516049383   0.2943209877   3.583333333    0.01851851852  0.003086419753 3.25           0.2424843138   
338      I1         2.470864198    2.492469136    4.638888889    0.4395061728   0.05234567901  5.538888889    0.01851851852  0.4969135802   5.972222222    0.3261036515   
339      I1         2.178518519    2.492469136    4.990740741    0.6451851852   0.330617284    6.761111111    0.462962963    0.4475308642   3.027777778    0.1667121421   
340      I1         2.324691358    2.492469136    4.990740741    0.5            0.330617284    6.638888889    2.981481481    0.4969135802   5.472222222    0.2343112085   
341      I1         2.269876543    2.492469136    4.768518519    0.4879012346   0.330617284    6.761111111    0.01851851852  0.4969135802   3.972222222    0.1832341975   
342      I1         1.995802469    2.492469136    4.601851852    0.5120987654   0.01604938272  4.072222222    2.981481481    0.4969135802   5.194444444    0.2579356777   
343      I1         2.324691358    2.492469136    4.990740741    0.5725925926   0.5967901235   6.15           2.981481481    0.3364197531   4.527777778    0.1469086529   
344      I1         2.470864198    2.492469136    4.990740741    0.5            0.6572839506   6.272222222    2.981481481    0.3364197531   5.972222222    0.1946054571   
345      I1         2.470864198    2.492469136    4.75           0.584691358    0.3790123457   5.905555556    2.981481481    0.4475308642   4.527777778    0.1289543158   
346      I1         2.324691358    2.492469136    4.731481481    0.584691358    0.3911111111   3.705555556    2.981481481    0.4475308642   4.527777778    0.1557610414   
347      I1         2.470864198    2.492469136    4.861111111    0.584691358    0.4516049383   8.961111111    2.981481481    0.3364197531   4.527777778    0.1368443173   
348      I1         2.269876543    2.492469136    4.712962963    0.6330864198   0.2338271605   6.761111111    2.981481481    0.3364197531   3.638888889    0.1181111056   
349      I1         2.470864198    2.492469136    4.842592593    0.6088888889   0.3427160494   5.538888889    2.981481481    0.3364197531   3.972222222    0.1137129218   
350      I1         2.470864198    2.492469136    4.842592593    0.6088888889   0.3790123457   5.416666667    2.277777778    0.4475308642   3.916666667    0.1103696344   
351      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1061268725   
352      I1         1.959259259    2.492469136    4.990740741    0.6451851852   0.4395061728   5.661111111    2.981481481    0.0524691358   3.25           0.1338697138   
353      I1         2.434320988    2.492469136    4.990740741    0.8871604938   0.9839506173   5.294444444    0.01851851852  0.003086419753 2.416666667    0.2480430852   
354      I1         2.251604938    2.492469136    4.824074074    0.6572839506   0.4395061728   5.294444444    0.01851851852  0.003086419753 3.027777778    0.1910317315   
355      I1         2.470864198    3.140864198    4.731481481    0.6209876543   0.1612345679   6.883333333    2.981481481    0.1080246914   4.083333333    0.1388977867   
356      I1         2.470864198    2.492469136    4.990740741    0.7782716049   0.9839506173   4.438888889    2.981481481    0.003086419753 3.472222222    0.2222191853   
357      I1         2.470864198    2.492469136    4.768518519    0.9597530864   0.9839506173   3.338888889    2.018518519    0.003086419753 2.527777778    0.2620683255   
358      I1         2.470864198    2.492469136    4.990740741    0.5725925926   0.9839506173   8.961111111    2.981481481    0.003086419753 5.861111111    0.3639915896   
359      I1         2.470864198    2.492469136    4.694444444    0.862962963    0.9839506173   6.394444444    2.981481481    0.1635802469   3.25           0.2704793797   
360      I1         2.470864198    2.492469136    4.990740741    0.3669135802   0.7782716049   6.272222222    2.981481481    0.003086419753 4.472222222    0.2955519848   
361      I1         2.470864198    3.140864198    4.990740741    0.4758024691   0.330617284    3.338888889    2.981481481    0.003086419753 5.972222222    0.296631735    
362      I1         1.465925926    2.492469136    4.990740741    0.5            0.2217283951   6.761111111    0.01851851852  0.4475308642   2.305555556    0.2260665875   
363      I1         1.74           2.492469136    4.75           0.5120987654   0.01604938272  6.761111111    0.01851851852  0.1635802469   2.416666667    0.2222228519   
364      I1         1.977530864    2.492469136    4.990740741    0.4395061728   0.5604938272   6.638888889    2.981481481    0.03395061728  5.972222222    0.205676916    
365      I1         1.484197531    3.140864198    4.990740741    0.6330864198   0.01604938272  7.861111111    2.981481481    0.003086419753 2.027777778    0.2740996372   
366      I1         1.685185185    2.492469136    4.990740741    0.5483950617   0.5            4.927777778    2.981481481    0.0524691358   3.527777778    0.1619495869   
367      I1         1.319753086    2.492469136    4.75           0.5483950617   0.2217283951   7.25           1.87037037     0.4969135802   2.416666667    0.2114402458   
368      I1         1.81308642     2.492469136    4.824074074    0.5483950617   0.2217283951   2.116666667    0.01851851852  0.4845679012   2.694444444    0.1789007264   
369      I1         1.867901235    2.492469136    4.601851852    0.6572839506   0.1128395062   5.661111111    2.981481481    0.4969135802   2.972222222    0.1557506331   
370      I1         1.648641975    2.492469136    4.675925926    0.5483950617   0.137037037    4.438888889    2.981481481    0.3364197531   2.472222222    0.1891917339   
371      I1         1.009135802    2.492469136    4.990740741    0.5241975309   0.330617284    6.761111111    2.981481481    0.4969135802   3.361111111    0.2749843377   
372      I1         2.470864198    2.492469136    4.75           0.4274074074   0.5241975309   5.538888889    1.203703704    0.4969135802   5.972222222    0.240807108    
373      I1         2.470864198    2.492469136    4.583333333    0.3548148148   0.330617284    6.761111111    0.01851851852  0.003086419753 5.972222222    0.3386557221   
374      I1         1.758271605    2.492469136    4.768518519    0.6209876543   0.2943209877   6.761111111    2.981481481    0.3364197531   3.25           0.1637212341   
375      I1         2.470864198    2.492469136    4.675925926    0.6330864198   0.1975308642   8.35           2.981481481    0.003086419753 4.527777778    0.1775199259   
376      I1         2.470864198    2.492469136    4.990740741    0.5483950617   0.330617284    7.861111111    2.981481481    0.003086419753 4.527777778    0.1977144142   
377      I1         2.470864198    4.487530864    4.731481481    0.669382716    0.01604938272  5.538888889    0.01851851852  0.003086419753 2.972222222    0.1762544875   
378      I1         1.009135802    4.487530864    4.990740741    0.5483950617   0.2217283951   6.272222222    2.981481481    0.003086419753 2.305555556    0.293481369    
379      I1         1.81308642     4.487530864    4.731481481    0.5967901235   0.01604938272  3.338888889    0.01851851852  0.003086419753 2.305555556    0.2118703384   
380      I1         1.484197531    2.492469136    4.990740741    0.5483950617   0.330617284    1.261111111    2.314814815    0.1635802469   2.472222222    0.1908521259   
381      I1         2.269876543    4.487530864    4.990740741    0.669382716    0.330617284    3.95           0.01851851852  0.1080246914   2.972222222    0.1581044985   
382      I1         2.470864198    4.487530864    4.731481481    0.8145679012   0.330617284    4.683333333    0.01851851852  0.003086419753 2.805555556    0.2020387605   
383      I1         2.470864198    2.492469136    4.990740741    0.4637037037   0.5483950617   6.638888889    2.981481481    0.1759259259   5.416666667    0.1562970783   
384      I1         2.178518519    2.492469136    4.990740741    0.5120987654   0.669382716    1.138888889    2.981481481    0.003086419753 5.027777778    0.2709652729   
385      I1         2.251604938    4.487530864    4.75           0.7782716049   0.1733333333   5.05           2.981481481    0.003086419753 2.972222222    0.1536881539   
386      I1         2.470864198    2.492469136    4.990740741    0.6572839506   0.6451851852   4.438888889    1.685185185    0.1635802469   3.638888889    0.1444204557   
387      I1         2.196790123    2.492469136    4.898148148    0.6209876543   0.4879012346   4.683333333    1.981481481    0.1635802469   3.527777778    0.1344042875   
388      I1         1.977530864    2.492469136    4.675925926    0.6088888889   0.1612345679   4.438888889    2.981481481    0.4969135802   3.75           0.1551304962   
389      I1         1.319753086    2.492469136    4.990740741    0.5483950617   0.2217283951   3.338888889    0.01851851852  0.1327160494   2.75           0.3372369259   
390      I1         1.81308642     4.487530864    4.675925926    0.6814814815   0.01604938272  5.538888889    2.981481481    0.003086419753 2.472222222    0.1500383642   
391      I1         1.59382716     4.487530864    4.990740741    0.7177777778   0.330617284    6.516666667    2.018518519    0.003086419753 1.972222222    0.2720675411   
392      I1         2.470864198    2.492469136    4.824074074    0.7177777778   0.01604938272  2.605555556    0.01851851852  0.1635802469   2.75           0.2180921026   
393      I1         1.721728395    2.492469136    4.990740741    0.5            0.01604938272  2.238888889    0.01851851852  0.003086419753 1.527777778    0.291093193    
394      I1         2.324691358    4.487530864    4.990740741    0.669382716    0.01604938272  6.761111111    0.01851851852  0.003086419753 2.416666667    0.2771017296   
395      I1         1.59382716     3.814197531    4.75           0.5120987654   0.01604938272  4.194444444    1.981481481    0.003086419753 2.305555556    0.2191970314   
396      I1         2.470864198    4.487530864    4.546296296    0.5483950617   0.01604938272  7.738888889    2.981481481    0.4969135802   5.972222222    0.2732449536   
