%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil neg_kge        
198      I1         1.673829551    4.000328189    4.07951693     0.8496504772   0.3221937678   4.166339747    2.632297919    0.09268999003  1.920677394    0.522300081    
199      I1         2.430353726    2.662490803    4.653403629    0.1717771929   0.805928482    0.6846961195   1.953344194    0.02433543685  2.121030254    0.7289784488   
200      I1         1.08303467     3.929424073    4.960211141    0.1861942359   0.1311815475   0.1095228706   2.122740425    0.07657819137  3.724472208    0.6786395348   
201      I1         1.769000019    4.300621351    4.426272251    0.6010773471   0.2751800928   0.9222992184   1.997856989    0.01686713527  3.360080636    0.4175745097   
202      I1         2.134442838    3.643957664    4.52658787     0.8742615238   0.3985872561   9.33223508     1.561350535    0.1246984181   2.038314198    0.3643325761   
203      I1         2.082954783    3.549620411    4.889923412    0.5227558373   0.8329797208   0.7839750314   0.9528779359   0.0871281042   4.444542227    0.4366204731   
204      I1         1.248941289    4.485577177    3.579251762    0.9664733799   0.6396143959   5.190489881    2.773276552    0.04753997679  5.063874512    1.112312101    
205      I1         1.637441218    3.677499404    4.171686007    0.5665403297   0.6635464248   5.308717337    0.5999280532   0.01309764807  1.873273796    0.5932595825   
206      I1         1.023708873    3.163309721    4.394082176    0.3534372038   0.1685791455   6.688892982    0.2318342026   0.03224627519  1.963268352    0.5308653698   
207      I1         1.499907384    4.202669299    3.751223135    0.07083899011  0.2644768829   4.78116836     0.861623661    0.1267877024   5.205344928    0.8349526622   
208      I1         1.124056614    4.405322966    4.153210517    0.7065912886   0.3128979224   0.3257977483   2.111441234    0.1148664458   2.190351214    0.6420680609   
209      I1         2.242088596    3.398219087    3.901736743    0.4342557839   0.2271843178   1.113506027    0.7498366907   0.01736587268  5.39292235     0.5996514896   
210      I1         2.120646476    4.105508484    4.128173892    0.3820957175   0.6425564559   5.436145523    2.434767911    0.0524513719   4.172562944    0.6184324722   
211      I1         2.58843912     4.051475994    4.493175617    0.5496203686   0.5895334026   6.983470842    0.1089241533   0.01473357347  3.847291274    0.2957689949   
212      I1         1.75919981     4.212617102    4.269759336    0.8351751549   0.9023741      9.391928479    1.583885767    0.06185146696  3.490337983    0.5812845513   
213      I1         1.506686259    3.568702518    4.803329782    0.5146411477   0.3355639597   3.876418288    0.9109934894   0.1474081616   3.902854934    0.3423104254   
214      I1         2.047496987    2.992132212    4.176258382    0.1985720714   0.6568343862   7.662693208    0.121763921    0.02010144627  2.170858041    0.6948690301   
215      I1         1.950014581    4.390829881    3.547597908    0.2997027545   0.1597277525   2.389447736    1.393814444    0.1423598877   4.415722981    0.562707986    
216      I1         1.631479492    3.120052013    4.380787771    0.0138220575   0.8745567966   2.089410644    2.328605118    0.1066886063   3.11530867     1.010994379    
217      I1         1.262511647    3.718143008    3.992601579    0.4313628953   0.03002443055  9.121403494    1.717770877    0.1380583323   5.616863051    0.6252268554   
218      I1         1.969443469    3.073276905    3.513992575    0.6742736568   0.941542642    1.231381987    2.165688921    0.003228252633 1.965579491    0.3983620443   
219      I1         1.930764125    3.49614958     4.858524663    0.128473036    0.2819903394   5.618450393    1.983086052    0.1351786396   2.06416036     0.8005820336   
220      I1         2.024356168    2.781749931    4.052199615    0.2099069187   0.6674393617   7.310678901    1.329604916    0.144143226    4.57618471     0.6756086453   
221      I1         2.581864559    3.250364477    4.955519155    0.3703465277   0.2052308283   1.149210547    0.05528211635  0.1331798536   2.135714975    0.57087215     
222      I1         1.731569625    3.222474213    4.93669399     0.4895793974   0.8833437898   3.486612735    1.651090912    0.05883320443  5.963412873    0.5369138038   
223      I1         1.209466336    3.00061826     3.541364796    0.9243459712   0.7898699603   5.955674479    2.987872678    0.1486837938   2.468843597    0.6836017229   
224      I1         2.483188645    2.549476557    3.50148044     0.6112363957   0.8178788364   6.01519677     1.936736776    0.08609194018  2.002511726    0.5605345932   
225      I1         1.326381695    3.381479204    4.676175399    0.2345873294   0.1013074441   8.435700196    0.6552940158   0.09052593078  5.791085457    0.5249151653   
226      I1         1.270248705    3.754640545    4.143210819    0.3297835083   0.3434151444   3.614292698    2.315866658    0.02235677251  3.356978587    0.6112095059   
227      I1         1.724984263    3.147787021    4.949651502    0.02456168552  0.2682707875   9.604909417    0.2188061628   0.1000505528   2.302271959    0.7770849095   
228      I1         1.005267824    4.329415751    3.971744774    0.3205776368   0.06031807634  1.989780196    0.5141239158   0.1137514449   2.087481661    0.714045514    
229      I1         1.905255055    4.114596837    4.042631231    0.876164382    0.537096675    6.850141074    1.491604097    0.06642380585  4.139645229    0.6255783945   
230      I1         2.656310536    3.073491358    4.510456334    0.8287151901   0.7855111937   0.2008739061   0.2760762866   0.003624897103 5.563022971    0.619065773    
231      I1         1.93714383     3.500850289    4.552598493    0.3027917464   0.7113755041   0.4383188587   0.8844878752   0.1144436389   3.21817975     0.5257217545   
232      I1         1.705887567    3.882876357    4.634652322    0.1681824529   0.1739787854   8.818446818    0.6641101064   0.1256917855   4.401762861    0.5102893209   
233      I1         1.147936518    3.325932068    4.609254842    0.3617429562   0.7516442785   3.105402687    0.09558385917  0.03186250395  2.488267407    0.6120964364   
234      I1         2.152181115    3.620247636    3.806135625    0.9462985109   0.2851235629   6.399624598    1.017395017    0.06786346206  3.183967148    0.4472219779   
235      I1         1.826024947    4.238652031    4.844439618    0.3832702037   0.813832477    0.3582731703   0.3273412944   0.00740257091  3.943377483    0.4699083325   
236      I1         2.458476031    4.220899615    4.408522879    0.2578996488   0.4827215116   4.894030408    2.56643468     0.009319734087 1.801508024    0.7613114336   
237      I1         2.274434238    2.79992798     3.561492696    0.1646286199   0.4780046208   3.251303546    1.116822869    0.097276535    5.255693681    0.5981109515   
238      I1         1.58841181     2.751589613    3.670207533    0.2398713653   0.607010724    2.653942694    2.786979858    0.09028875143  4.4745924      0.7229921687   
239      I1         2.576269462    2.937303238    4.75410312     0.7522225039   0.5982216018   8.62880349     2.229455257    0.02796695697  2.734056278    0.2749160795   
240      I1         2.218732135    3.344407996    4.941455263    0.8847277457   0.8350015658   6.296109337    2.365517818    0.04231149244  2.049903531    0.2937916272   
241      I1         2.292116285    3.109110906    4.624231967    0.7134540686   0.2448017307   1.57776624     2.914337417    0.1450855514   2.608979605    0.2358596205   
242      I1         2.264016217    3.295103189    4.287288904    0.6064637601   0.08592714136  1.393663158    2.736910765    0.1051745317   4.007931471    0.2959322159   
243      I1         1.329635181    3.214191618    3.917340438    0.8202279181   0.3414620436   8.538878684    1.059015923    0.1045308158   4.628522216    0.7929546914   
244      I1         1.644514978    3.115081163    4.825199887    0.6251937004   0.5220185425   6.59679333     1.925598564    0.1414284564   5.37386035     0.4196357319   
245      I1         1.257062834    4.468769744    4.119314366    0.4528106755   0.2025505396   3.161734854    0.8795571241   0.09183180377  2.679246267    0.5613362483   
246      I1         2.541418893    4.084743197    4.498427653    0.7300191398   0.1790726062   8.08061807     1.54556948     0.1031779262   3.039929041    0.2459729616   
247      I1         2.106987481    2.812355381    4.083939245    0.8487916483   0.356885533    6.266903658    2.728388239    0.02675414175  2.395783487    0.4599348695   
248      I1         2.560860465    3.443673481    3.960204839    0.5837991308   0.07391524674  0.4714102173   0.5526622512   0.05828600784  1.535487244    0.8292573966   
249      I1         1.472482956    3.307925728    3.629091159    0.179527658    0.4753711493   0.9572361427   0.4188999556   0.0540823755   1.823441209    0.764347705    
250      I1         1.693121143    4.35731709     3.584733611    0.5394486182   0.01152641849  9.849586199    1.918177791    0.1204065959   5.478477097    0.5415878858   
251      I1         2.257081237    3.192119739    3.926124137    0.5035474146   0.2999623596   7.331916469    1.535236729    0.002558928744 3.544403062    0.4638991042   
252      I1         2.21752088     3.330417623    4.768351405    0.2674938073   0.1446908839   1.502057478    2.283839803    0.09548019567  4.45943644     0.517020309    
253      I1         1.495748023    3.901700714    4.520355411    0.8700867974   0.979447786    7.21046598     1.001682807    0.08411302455  2.077790812    0.5168758506   
254      I1         1.06004142     3.871192114    3.885985635    0.8661838949   0.07719894133  3.177402617    0.1868876457   0.0856001176   2.15784443     0.7978718509   
255      I1         1.61770235     3.783744893    4.272725886    0.6396962211   0.4526974088   9.526076387    2.965197919    0.04738531147  2.627453962    0.4819765893   
256      I1         1.6989671      3.607466472    3.596579127    0.7000810092   0.09428000369  7.283779674    1.897851405    0.05660857013  2.253084653    0.4416913422   
257      I1         1.954082153    2.886667382    3.508148012    0.7660642874   0.1117894441   5.524604038    0.1443488069   0.0006085640086 3.528690487    0.420192142    
258      I1         2.322287052    3.866116323    4.581079361    0.09506460568  0.9622850424   2.456995337    1.797785827    0.0157743658   5.455639016    0.6780186104   
259      I1         2.179476688    4.423873866    4.22693424     0.2528676024   0.5671904152   2.35856479     0.08128058462  0.07855224944  4.187414912    0.5733179322   
260      I1         2.192923017    3.685852099    4.629560838    0.3136359659   0.3997498947   1.683142635    0.5485266905   0.07176619755  2.175632341    0.5393928561   
261      I1         1.593689946    3.970689271    4.588538233    0.1156888522   0.4023888976   7.427576021    2.893863476    0.01102040175  2.796383729    0.7932725962   
262      I1         1.197608997    3.403105877    4.146921329    0.6238800601   0.136307493    6.766951214    1.831177562    0.07121320291  4.148890761    0.6289845154   
263      I1         1.752531105    2.512574508    3.779618818    0.8583340564   0.465508111    9.990094479    0.5886212789   0.08816497846  5.169619562    0.7366646732   
264      I1         1.578950539    4.493602656    3.668891477    0.4033144509   0.827400762    8.050056009    1.038490201    0.1263437581   3.145733948    0.6233405244   
265      I1         1.682175143    2.731863508    4.772412337    0.507708016    0.4326145925   3.585673627    2.106068414    0.1271908647   4.306512478    0.2309303167   
266      I1         2.401964074    4.126800681    4.103164617    0.8644663599   0.9077946181   4.715888998    2.216612014    0.07935041428  3.674391119    0.4682668521   
267      I1         1.09845222     4.092156454    3.781302474    0.7827888579   0.685109752    2.715362389    0.4252164516   0.01993415349  5.34319045     0.8982294259   
268      I1         1.480591073    2.572877885    4.120116877    0.1752551528   0.04468927487  5.071982654    1.418766504    0.02570949011  3.452529536    0.5728466912   
269      I1         2.359968719    3.818600949    3.830982122    0.8392264346   0.1081480773   7.868435783    2.592730726    0.006856686247 5.113240667    0.5592223705   
270      I1         1.886805977    2.792870019    4.001078749    0.4094759667   0.5544699285   6.124559585    1.234983084    0.09968766467  3.636958244    0.5789533639   
271      I1         2.061125029    4.058214104    4.375696499    0.4782339761   0.4435392042   0.6063780837   2.007976445    0.1321908595   5.746398175    0.447331937    
272      I1         1.882398971    2.772620829    4.734102797    0.1603838599   0.9372722994   1.696533584    1.55345136     0.03717963817  2.528732044    0.6051147739   
273      I1         1.293718556    2.684915637    4.338268771    0.7390744977   0.7228376675   4.563016676    1.278329861    0.0002529546357 5.0821098      0.7866679217   
274      I1         2.308771412    3.263008308    4.014958333    0.307045893    0.09677803858  2.777260348    1.693052362    0.1110283528   3.618454953    0.6008639108   
275      I1         1.090234516    2.88572284     3.689700947    0.9033250825   0.0890321183   1.373626406    1.420503768    0.0288998143   5.361414229    1.047676535    
276      I1         1.467501262    4.169463359    4.22092029     0.9264071911   0.9883526835   9.36699869     1.087077552    0.03390316697  1.633465233    0.6053634832   
277      I1         1.54149263     3.17860536     3.920320274    0.2605007178   0.4473012554   8.13962312     0.6145947086   0.008001080532 2.23867086     0.6653012099   
278      I1         1.287468238    2.857393439    4.860737851    0.6702249147   0.7171644045   2.073431759    1.844111533    0.08354062935  4.096633239    0.5169363751   
279      I1         2.374256652    4.463382181    4.741142893    0.6177638289   0.2417438303   5.814931171    2.408380679    0.05175294729  2.871364781    0.2297513573   
280      I1         1.143318514    3.34712382     4.578774884    0.2626567102   0.2317561964   5.133200276    0.62291815     0.06893497004  1.5970737      0.4545924224   
281      I1         1.309835618    4.371217077    4.038351405    0.5540566055   0.9713532722   0.6281363281   2.412721669    0.1108413201   5.689881938    0.7706116463   
282      I1         1.419191177    3.129712463    4.415990643    0.9614109575   0.8223547415   4.247479126    0.8317494882   0.06416595714  4.982916725    0.9431395489   
283      I1         2.159552999    4.416630332    3.862530359    0.05814758281  0.02848347457  4.801508251    2.34747231     0.03271501446  2.764983045    0.9876696708   
284      I1         2.611398778    2.833115262    4.613278452    0.03961106068  0.7289337692   6.001678038    2.544492742    0.1236859556   4.9408025      0.7726561113   
285      I1         1.807474017    3.711987165    4.008842915    0.6090147236   0.1214055083   3.289680331    0.8552969856   0.1167019711   2.019327078    0.5439706362   
286      I1         2.648251375    2.842019916    3.872017079    0.06021600091  0.3801969768   7.751662791    2.245727868    0.03613948145  3.299659451    0.9208973625   
287      I1         1.844801891    3.305604417    3.950019121    0.2934147745   0.5642428646   2.118319626    2.189518444    0.1491522456   1.562935057    0.89569872     
288      I1         2.39721588     2.900110274    4.412908551    0.1033801179   0.4484366104   3.215896412    0.07806310046  0.06144941238  3.500743988    0.5606756554   
289      I1         1.460345995    4.125273371    3.708914537    0.09380691351  0.3027026087   2.837997409    1.668531138    0.1445116749   4.159471897    0.9026295357   
290      I1         1.035159175    3.478475825    3.747536637    0.8261550649   0.6908226698   4.999514334    0.3667146442   0.1299034112   4.673025721    0.8838715402   
291      I1         1.219434217    3.705198187    4.847843384    0.2175845276   0.7618330616   6.165109595    2.386174126    0.04869545587  5.903267766    0.5887643707   
292      I1         1.798367723    3.921315166    3.664875627    0.7502022129   0.7807575394   0.7424392947   2.554685489    0.02809264832  3.261343472    0.5012667214   
293      I1         2.52491466     2.592265989    4.919765623    0.4257638904   0.1505513559   5.220264853    2.975139923    0.01050812032  1.728529922    0.6547492424   
294      I1         1.201486251    3.05196134     4.683484523    0.6817590328   0.757544596    6.48335404     2.678897962    0.05334558274  5.524701653    0.6138224873   
295      I1         2.412625696    3.316462098    3.931671953    0.3768789556   0.6796230876   9.767570232    0.7638133234   0.08335720518  2.356782464    0.7395205364   
296      I1         2.471193562    2.865786394    3.630724622    0.1350522446   0.6290082472   3.783799195    0.6349166313   0.1285810779   5.82993812     0.63038787     
297      I1         1.801323509    2.599698232    4.833557562    0.2089163743   0.8435021733   6.548255037    0.6419632918   0.1283767536   5.409198995    0.4928143116   
298      I1         2.601462023    3.435141085    3.825885202    0.2212320219   0.4123488404   5.581352577    2.828828885    0.1495566483   4.95281684     0.7807720948   
299      I1         1.6059263      4.076230638    4.466576706    0.3140481537   0.1201212604   7.990311883    0.9454382972   0.1104909885   4.26657566     0.3901383884   
300      I1         1.054015108    2.629395046    4.758476302    0.8130420474   0.3741075441   1.857627286    0.2457813899   0.1026856449   1.98237416     0.6764878333   
301      I1         2.584567901    2.512345679    4.675925926    0.6088888889   0.01604938272  4.561111111    1.833333333    0.1490740741   3.861111111    0.1662589572   
302      I1         2.689506173    4.487654321    4.731481481    0.5483950617   0.01604938272  6.761111111    0.8703703704   0.1101851852   3.916666667    0.2242856361   
303      I1         2.689506173    2.512345679    4.731481481    0.4516049383   0.330617284    6.638888889    1.018518519    0.0009259259259 3.916666667    0.1542276966   
304      I1         2.689506173    2.512345679    4.787037037    0.3911111111   0.330617284    6.638888889    0.3148148148   0.0009259259259 4.083333333    0.1695189286   
305      I1         2.689506173    2.512345679    4.768518519    0.5483950617   0.330617284    5.783333333    0.7592592593   0.01574074074  3.694444444    0.1397868473   
306      I1         2.416666667    2.512345679    4.675925926    0.5            0.1249382716   5.661111111    0.9444444444   0.05092592593  3.583333333    0.1564007901   
307      I1         2.227777778    2.512345679    4.75           0.6209876543   0.1612345679   3.583333333    1.981481481    0.04907407407  3.194444444    0.1282016781   
308      I1         2.62654321     2.512345679    4.842592593    0.6572839506   0.330617284    3.461111111    1.314814815    0.04907407407  3.305555556    0.1468617039   
309      I1         2.311728395    2.512345679    4.972222222    0.5            0.330617284    5.172222222    1.018518519    0.0009259259259 3.25           0.1736810839   
310      I1         2.689506173    2.512345679    4.675925926    0.6209876543   0.01604938272  4.438888889    1.314814815    0.0009259259259 3.472222222    0.1468324528   
311      I1         1.870987654    2.512345679    4.694444444    0.6209876543   0.04024691358  3.461111111    2.537037037    0.1490740741   3.305555556    0.1708972646   
312      I1         2.122839506    3.845679012    4.75           0.6451851852   0.2943209877   4.194444444    2.685185185    0.1490740741   3.694444444    0.1460943513   
313      I1         2.122839506    2.512345679    4.75           0.6451851852   0.2822222222   3.583333333    2.388888889    0.09907407407  3.305555556    0.1259188206   
314      I1         2.122839506    2.512345679    4.731481481    0.6451851852   0.1612345679   3.705555556    2.574074074    0.07685185185  3.25           0.1222449103   
315      I1         1.975925926    2.512345679    4.805555556    0.6209876543   0.2217283951   3.705555556    2.611111111    0.05092592593  3.027777778    0.1285463851   
316      I1         2.122839506    2.512345679    4.768518519    0.6209876543   0.2096296296   3.827777778    2.5            0.0712962963   3.305555556    0.1227641541   
317      I1         2.374691358    4.487654321    4.675925926    0.6451851852   0.2338271605   6.761111111    2.981481481    0.1490740741   4.527777778    0.1824005094   
318      I1         1.55617284     4.487654321    4.842592593    0.5362962963   0.01604938272  4.683333333    2.018518519    0.1009259259   2.638888889    0.2680495118   
319      I1         2.689506173    2.512345679    4.935185185    0.6088888889   0.330617284    6.761111111    1.351851852    0.0009259259259 3.75           0.173696025    
320      I1         2.689506173    2.512345679    4.601851852    0.3911111111   0.07654320988  7.005555556    0.01851851852  0.1490740741   5.972222222    0.2903490402   
321      I1         2.689506173    2.512345679    4.990740741    0.5967901235   0.330617284    6.761111111    0.01851851852  0.1490740741   3.805555556    0.1733143065   
322      I1         2.689506173    2.512345679    4.712962963    0.5483950617   0.330617284    6.761111111    0.01851851852  0.1490740741   4.194444444    0.1514317955   
323      I1         2.689506173    2.512345679    4.916666667    0.6451851852   0.6572839506   6.761111111    0.7962962963   0.1490740741   3.916666667    0.1589704977   
324      I1         2.689506173    2.512345679    4.87962963     0.5            0.330617284    7.25           0.6851851852   0.1490740741   4.472222222    0.1741144896   
325      I1         2.500617284    2.512345679    4.990740741    0.415308642    0.330617284    6.761111111    0.01851851852  0.1490740741   3.861111111    0.2398736069   
326      I1         2.14382716     2.512345679    4.731481481    0.5604938272   0.1249382716   6.761111111    1.981481481    0.0009259259259 3.083333333    0.1601498869   
327      I1         2.689506173    2.512345679    4.638888889    0.4637037037   0.01604938272  6.272222222    2.018518519    0.0009259259259 5.972222222    0.3935391423   
328      I1         2.689506173    3.820987654    4.990740741    0.5483950617   0.330617284    5.661111111    1.018518519    0.0009259259259 3.527777778    0.1640623005   
329      I1         2.689506173    2.932098765    4.768518519    0.6451851852   0.2943209877   6.761111111    1.351851852    0.09351851852  3.75           0.1359875708   
330      I1         2.647530864    2.512345679    4.62037037     0.6572839506   0.01604938272  4.561111111    1.981481481    0.04907407407  3.583333333    0.1232481545   
331      I1         2.689506173    2.709876543    4.990740741    0.5483950617   0.5483950617   5.905555556    1.018518519    0.04907407407  3.694444444    0.1512143947   
332      I1         1.912962963    2.512345679    4.990740741    0.5483950617   0.5483950617   4.927777778    2.648148148    0.0009259259259 3.25           0.2138599128   
333      I1         2.689506173    3.154320988    4.990740741    0.6330864198   0.6572839506   6.761111111    0.01851851852  0.04907407407  3.694444444    0.1528203549   
334      I1         2.563580247    2.512345679    4.675925926    0.6572839506   0.1249382716   3.827777778    1.981481481    0.04907407407  3.527777778    0.1209013139   
335      I1         2.605555556    2.956790123    4.694444444    0.6572839506   0.1249382716   3.95           1.981481481    0.04907407407  3.527777778    0.1242745606   
336      I1         2.689506173    2.512345679    4.842592593    0.5362962963   0.2217283951   4.438888889    1.018518519    0.04907407407  3.75           0.161271534    
337      I1         2.689506173    3.154320988    4.990740741    0.4879012346   0.6572839506   8.961111111    0.3518518519   0.0009259259259 3.972222222    0.1764045343   
338      I1         2.689506173    2.512345679    4.990740741    0.1854320988   0.7056790123   5.416666667    0.7222222222   0.0009259259259 3.861111111    0.2928244557   
339      I1         2.353703704    3.154320988    4.990740741    0.6572839506   0.5120987654   5.05           1.648148148    0.04907407407  3.194444444    0.142306289    
340      I1         2.689506173    3.154320988    4.990740741    0.6572839506   0.6572839506   5.661111111    1.018518519    0.0009259259259 3.416666667    0.1557993621   
341      I1         2.500617284    3.154320988    4.842592593    0.5967901235   0.4516049383   5.783333333    1.314814815    0.01574074074  3.472222222    0.14947609     
342      I1         2.689506173    2.512345679    4.694444444    0.6572839506   0.2943209877   6.761111111    0.01851851852  0.1009259259   3.638888889    0.1500409669   
343      I1         1.598148148    4.290123457    4.601851852    0.5            0.01604938272  5.05           2.981481481    0.1490740741   5.138888889    0.3137292211   
344      I1         2.332716049    2.709876543    4.990740741    0.5967901235   0.4879012346   6.15           2.981481481    0.1490740741   4.527777778    0.1485552109   
345      I1         2.332716049    2.512345679    4.787037037    0.5483950617   0.4879012346   6.15           2.981481481    0.1490740741   5.027777778    0.1772161911   
346      I1         2.689506173    2.512345679    4.768518519    0.5725925926   0.330617284    9.938888889    0.01851851852  0.1342592593   3.972222222    0.1721208233   
347      I1         2.668518519    2.512345679    4.675925926    0.6209876543   0.3427160494   5.661111111    2.981481481    0.0009259259259 4.527777778    0.171395453    
348      I1         2.689506173    4.487654321    4.990740741    0.6209876543   0.4637037037   6.027777778    2.944444444    0.04907407407  4.527777778    0.1251838978   
349      I1         2.689506173    4.487654321    4.990740741    0.6088888889   0.5967901235   6.516666667    2.685185185    0.04907407407  4.527777778    0.1491085462   
350      I1         2.689506173    3.154320988    4.990740741    0.5483950617   0.4637037037   6.394444444    2.981481481    0.0009259259259 5.194444444    0.20666158     
351      I1         2.521604938    4.487654321    4.990740741    0.6088888889   0.4032098765   5.905555556    2.981481481    0.04907407407  4.527777778    0.1493346634   
352      I1         2.458641975    3.154320988    4.990740741    0.8145679012   0.5483950617   5.783333333    0.6481481481   0.0009259259259 2.472222222    0.2293339557   
353      I1         1.55617284     2.512345679    4.675925926    0.6088888889   0.1249382716   3.95           2.981481481    0.0009259259259 2.305555556    0.1849165242   
354      I1         1.55617284     2.512345679    4.768518519    0.6451851852   0.1854320988   4.927777778    2.944444444    0.1064814815   2.305555556    0.1611559789   
355      I1         1.367283951    2.512345679    4.768518519    0.5483950617   0.2217283951   4.927777778    2.388888889    0.06759259259  2.583333333    0.1780007799   
356      I1         2.668518519    3.154320988    4.768518519    0.669382716    0.1854320988   4.438888889    2.87037037     0.1009259259   3.972222222    0.1282033431   
357      I1         2.500617284    2.512345679    4.805555556    0.5483950617   0.415308642    5.661111111    0.01851851852  0.08240740741  3.527777778    0.1621200391   
358      I1         2.689506173    3.154320988    4.990740741    0.5483950617   0.330617284    6.394444444    2.981481481    0.1490740741   5.527777778    0.2212313838   
359      I1         2.689506173    3.154320988    4.824074074    0.6209876543   0.330617284    5.538888889    2.981481481    0.1009259259   4.527777778    0.1232374974   
360      I1         2.689506173    2.512345679    4.657407407    0.6088888889   0.2217283951   5.661111111    2.314814815    0.1490740741   4.527777778    0.1190562812   
361      I1         2.689506173    2.512345679    4.638888889    0.5483950617   0.2217283951   5.538888889    2.018518519    0.1490740741   5.027777778    0.1483728364   
362      I1         2.500617284    3.154320988    4.990740741    0.6209876543   0.4395061728   5.294444444    1.981481481    0.1490740741   3.861111111    0.1212084007   
363      I1         2.689506173    2.709876543    4.75           0.6088888889   0.3427160494   5.661111111    1.981481481    0.1490740741   4.361111111    0.119827829    
364      I1         2.206790123    3.154320988    4.990740741    0.6330864198   0.4395061728   4.805555556    1.981481481    0.1490740741   3.305555556    0.1285130752   
365      I1         2.437654321    2.512345679    4.787037037    0.6088888889   0.3427160494   5.416666667    1.981481481    0.1490740741   3.972222222    0.1200240847   
366      I1         2.311728395    2.882716049    4.842592593    0.6209876543   0.3548148148   5.172222222    2.574074074    0.1490740741   3.972222222    0.1211817083   
367      I1         2.374691358    3.154320988    4.990740741    0.6209876543   0.4395061728   5.172222222    2.388888889    0.1490740741   3.75           0.1134818478   
368      I1         2.416666667    3.154320988    4.990740741    0.6088888889   0.5            5.416666667    2.425925926    0.1490740741   3.805555556    0.1225198026   
369      I1         2.689506173    2.512345679    4.601851852    0.6088888889   0.9839506173   6.761111111    2.981481481    0.0009259259259 5.861111111    0.4399308003   
370      I1         2.689506173    2.512345679    4.601851852    0.5483950617   0.3427160494   4.438888889    2.981481481    0.04907407407  5.027777778    0.1567042101   
371      I1         2.689506173    2.512345679    4.694444444    0.3669135802   0.5725925926   5.905555556    1.018518519    0.0009259259259 4.861111111    0.2488814684   
372      I1         2.689506173    2.512345679    4.638888889    0.5483950617   0.3427160494   6.027777778    1.314814815    0.1490740741   4.361111111    0.1620959841   
373      I1         2.122839506    2.512345679    4.842592593    0.3185185185   0.4516049383   5.661111111    0.9444444444   0.0009259259259 3.638888889    0.219448739    
374      I1         1.745061728    2.512345679    4.990740741    0.7177777778   0.3548148148   5.05           2.314814815    0.0009259259259 1.972222222    0.2302008918   
375      I1         2.332716049    2.512345679    4.990740741    0.7056790123   0.1128395062   4.316666667    2.648148148    0.04907407407  2.861111111    0.2361742994   
376      I1         1.870987654    2.512345679    4.694444444    0.7903703704   0.3427160494   4.438888889    2.018518519    0.0009259259259 1.972222222    0.2911276723   
377      I1         2.122839506    2.512345679    4.731481481    0.5725925926   0.01604938272  5.294444444    0.01851851852  0.0009259259259 2.805555556    0.1716045425   
378      I1         2.122839506    4.487654321    4.842592593    0.4516049383   0.01604938272  5.416666667    0.01851851852  0.0009259259259 2.972222222    0.2488825152   
379      I1         1.85           2.512345679    4.675925926    0.5967901235   0.01604938272  4.561111111    1.981481481    0.04907407407  2.472222222    0.1600830335   
380      I1         2.122839506    2.512345679    4.990740741    0.6572839506   0.01604938272  5.661111111    0.01851851852  0.0009259259259 2.138888889    0.2594379551   
381      I1         1.577160494    2.512345679    4.990740741    0.4516049383   0.01604938272  5.661111111    0.01851851852  0.04907407407  2.638888889    0.3422499819   
382      I1         2.689506173    3.179012346    4.62037037     0.7782716049   0.01604938272  5.538888889    0.01851851852  0.0009259259259 2.972222222    0.1954807112   
383      I1         1.661111111    2.512345679    4.990740741    0.5483950617   0.330617284    4.927777778    1.648148148    0.0009259259259 2.472222222    0.2288726166   
384      I1         2.122839506    2.512345679    4.62037037     0.6088888889   0.01604938272  5.05           0.01851851852  0.1490740741   2.972222222    0.1606816003   
385      I1         1.55617284     4.487654321    4.583333333    0.4395061728   0.01604938272  4.805555556    0.01851851852  0.1490740741   2.75           0.2256736627   
386      I1         1.787037037    2.512345679    4.731481481    0.5604938272   0.01604938272  5.294444444    0.01851851852  0.1490740741   2.25           0.2078200662   
387      I1         1.304320988    3.179012346    4.601851852    0.5120987654   0.01604938272  5.05           2.981481481    0.1398148148   1.972222222    0.2290714551   
388      I1         1.535185185    2.512345679    4.601851852    0.4879012346   0.01604938272  5.05           1.351851852    0.1490740741   2.472222222    0.2139718914   
389      I1         2.689506173    4.487654321    4.861111111    0.7419753086   0.330617284    3.338888889    0.01851851852  0.1490740741   2.972222222    0.197358736    
390      I1         2.500617284    4.487654321    4.824074074    0.6814814815   0.2580246914   6.027777778    0.01851851852  0.0009259259259 2.972222222    0.1701458764   
391      I1         2.689506173    4.487654321    4.731481481    0.8387654321   0.330617284    3.338888889    0.9814814815   0.0009259259259 2.972222222    0.2038732719   
392      I1         2.122839506    2.512345679    4.75           0.6572839506   0.1975308642   6.027777778    0.01851851852  0.04907407407  2.694444444    0.1737943728   
393      I1         1.745061728    2.512345679    4.990740741    0.6209876543   0.330617284    3.338888889    2.981481481    0.09907407407  2.972222222    0.1521122514   
394      I1         1.745061728    2.512345679    4.675925926    0.5967901235   0.1249382716   2.238888889    2.981481481    0.08425925926  2.805555556    0.1545251443   
395      I1         1.577160494    2.512345679    4.62037037     0.5483950617   0.01604938272  3.338888889    2.981481481    0.04907407407  1.527777778    0.3214028962   
396      I1         2.122839506    2.512345679    4.675925926    0.5362962963   0.01604938272  5.661111111    0.01851851852  0.0009259259259 2.25           0.2323601268   
